gene,relative_pos,arm_id,dist_centromere_norm,local_gene_density_1mb
BTF3,0.4023865233922224,1,0.12214482349360689,-1.0894548375933713
BTG1,0.69133752645041,1,0.4059474690291086,-2.0624290890686194
BTG3,0.3942591189945459,1,0.09714648245129144,-1.7946959038082573
BTK,0.6480626784626783,1,0.24231931024142633,0.355101691020533
BTLA,0.5665985136128265,1,0.09240980680824895,-0.017029909421994536
BTN1A1,0.15489922930048,0,0.18814478797474918,1.1460810003066035
BTN2A1,0.15467656334436056,0,0.18836745393086862,1.1460810003066035
BTN3A1,0.15433447774648623,0,0.18870953952874295,1.1460810003066035
BTN3A2,0.15413140679189868,0,0.1889126104833305,1.1460810003066035
BTRC,0.7615422338892919,1,0.44944514486753717,0.6067296024866359
BUB1,0.45812117492589094,1,0.06009383297217629,-0.6482494964473641
BUB1B,0.39483790973987754,1,0.19294852156108444,0.5400555123482564
BUB3,0.9216968324735206,1,0.6095997434517659,-0.07284578172006453
BUD13,0.8638940101231855,1,0.45132133103857003,-0.4765535435250502
BUD31,0.6221727494342465,1,0.23446055657763068,0.991762670059828
BYSL,0.24483453289358792,0,0.09820948438164127,0.6698928638358428
BZW1,0.8292936223976203,1,0.4312662804439056,0.087368505760171
C11orf54,0.6924669621131472,1,0.27989428302853175,-0.19292840563422506
C15orf48,0.4460279638064409,1,0.24413857562764776,-0.07284578172006453
C1D,0.28085257851384343,0,0.09127009139123068,-0.4765535435250502
C1GALT1,0.045510034227194684,0,0.3189519947141946,-0.07284578172006453
C1GALT1C1,0.7713098928734462,1,0.3655665246521942,0.5052755443222042
C1QA,0.09213161398703196,0,0.3953295586774085,0.22868752268983572
C1QBP,0.06581821144375388,0,0.20759693213429709,0.8937633360864609
C1QC,0.09216356977501773,0,0.3952976028894227,0.22868752268983572
C1S,0.05332362309850003,0,0.19545880915619462,1.166591326805181
C2,0.18636293728593753,0,0.15668107998929165,1.787599576598836
C2CD2,0.9004730635709884,1,0.603360427027734,-0.07284578172006453
C2CD3,0.5466625699755114,1,0.13408989089089596,0.18340573809821908
C2orf49,0.4356942935046136,1,0.03766695155089894,-0.9630406692626738
C3,0.11338168965294058,0,0.299275500814888,1.1460810003066035
C3AR1,0.06136786483299321,0,0.18741456742170143,0.46945721631562914
C4A,0.18678197987089004,0,0.15626203740433914,1.787599576598836
C4B,0.1869685064027705,0,0.15607551087245872,1.787599576598836
C4BPA,0.8316810893722909,1,0.3145309234756129,0.13634775054327078
C4BPB,0.8315636112296787,1,0.3144134453330008,0.13634775054327078
C5,0.8764489901813943,1,0.5174179855455817,-0.4765535435250502
C5AR1,0.808559509640137,1,0.3248711634360429,0.8937633360864609
C6,0.22773645794169048,0,0.027078973327070363,-0.7442867287854121
C6orf120,0.9940932846083039,1,0.6241667719418302,-0.7442867287854121
C7,0.22643153208855904,0,0.028383899180201826,-0.7442867287854121
C8A,0.23009839762846568,0,0.2573627750359747,-1.3909881420032717
C8B,0.23036016427818648,0,0.25710100838625394,-1.3909881420032717
C9,0.21738218766067605,0,0.0374332436080848,-1.3909881420032717
C9orf72,0.19512850374692758,0,0.13982547099220327,-1.0894548375933713
CA1,0.5893903352833526,1,0.2607576607863372,-0.9630406692626738
CA2,0.590206242760943,1,0.2615735682639276,-0.8486851439675778
CA9,0.2526497674289919,0,0.08230420731013893,0.8679596559318693
CAB39,0.9524352844445861,1,0.5544079424908714,-0.07284578172006453
CAB39L,0.4337125502555451,1,0.2643974451375211,-0.32637969022337887
CABIN1,0.47736729709398573,1,0.1284704757077567,0.5738556314977947
CABLES1,0.26611441274159664,1,0.022765671761381754,-0.8486851439675778
CABS1,0.3724832475105082,1,0.09678970247047992,0.355101691020533
CABYR,0.2783174299381044,1,0.0349686889578895,-0.7442867287854121
CACNA1A,0.22875887278494203,0,0.1838983176828866,1.319155270304799
CACNA1B,0.9977496758081036,1,0.638718671172291,0.7002697998284919
CACNA1C,0.01825545316336388,0,0.23052697909133077,-0.39911861997745324
CACNA1D,0.27070355110782146,0,0.17318555781786943,0.036304421386286166
CACNA1E,0.7283216016541038,1,0.21117143575742586,-0.9630406692626738
CACNA1F,0.3160655696739936,0,0.05811998101893881,1.2641918491137125
CACNA1G,0.5994375222380729,1,0.2816847878095272,0.6067296024866359
CACNA1H,0.013708587084511205,0,0.3692264423543939,1.6865019197091493
CACNA1I,0.7801693322968564,1,0.43127251091062735,0.5738556314977947
CACNA1S,0.8065982290972908,1,0.28944806320061284,0.13634775054327078
CACNA2D1,0.5141712356851961,1,0.12645904282858025,-2.407597197876578
CACNA2D2,0.2548744579086319,0,0.18901465101705903,0.7870419291184186
CACNB1,0.4599020188506194,1,0.14214928442207367,0.9437632741532421
CACNB2,0.13746231067963702,0,0.14290859671579273,-1.0894548375933713
CACNB3,0.3676836289841096,1,0.08229357156280828,0.968002985088854
CACNB4,0.628383540281578,1,0.23035619832786328,-0.7442867287854121
CACNG1,0.8011161187956777,1,0.483363384367132,-0.7442867287854121
CACNG2,0.7217359659567143,1,0.3728391445704852,0.43253661456813
CACNG3,0.26916868446311837,0,0.11376634497578672,-0.13138543471709122
CACNG4,0.8004803423748765,1,0.48272760794633085,-0.8486851439675778
CACNG5,0.7988285454277414,1,0.48107581099919566,-0.9630406692626738
CACNG6,0.9218052253663825,1,0.4381168791622883,1.2260989708854568
CACNG7,0.9205277215743758,1,0.4368393753702816,1.2260989708854568
CACTIN,0.061200579079805924,0,0.3514566113880227,1.2452965785631422
CACYBP,0.70200319179947,1,0.18485302590279204,-1.2307738545230364
CAD,0.11288484695229868,0,0.2592378229527755,0.9437632741532421
CADM1,0.8533499709006638,1,0.44077729181604836,-1.2307738545230364
CADM3,0.6385430470000715,1,0.12139288110339352,0.9190237403057542
CADPS,0.3162400819947518,0,0.12764902693093907,-1.7946959038082573
CALCA,0.11103933679764019,0,0.2711644377223985,-0.9630406692626738
CALCOCO1,0.40426708191169053,1,0.11887702449038917,1.1460810003066035
CALCOCO2,0.5779523385677554,1,0.2601996041392097,0.7588094528255186
CALCRL,0.7740971971995997,1,0.37606985524588504,-1.5759419633309955
CALD1,0.8454403157829722,1,0.4577281229263564,-0.2577996030477885
CALM1,0.8464752527118421,1,0.6685518074879501,-0.8486851439675778
CALM2,0.19488389676070422,0,0.17723877314436992,-0.32637969022337887
CALM3,0.79671905569558,1,0.31303070949148576,1.060342757235419
CALML5,0.040883217201858946,0,0.2394876901935708,-0.13138543471709122
CALML6,0.007412783938460077,0,0.4800483887259803,1.2065891933393238
CALR,0.22074365797903203,0,0.19191353248879656,1.3369307788677876
CALR3,0.28071555027422,0,0.1319416401936086,1.0823585103839506
CALU,0.8068209043581068,1,0.419108711501491,0.13634775054327078
CALY,0.9971172189519785,1,0.6850201299302238,0.18340573809821908
CAMK1,0.04951792582284744,0,0.39437118310284347,0.5400555123482564
CAMK1D,0.0932199733253643,0,0.18715093407006544,-0.4765535435250502
CAMK1G,0.8416114297263877,1,0.3244612638297098,-0.7442867287854121
CAMK2A,0.8270963709750079,1,0.5468546710763923,0.46945721631562914
CAMK2B,0.27844826118716354,0,0.08601376775422576,0.43253661456813
CAMK2D,0.5990509283715945,1,0.32335738333156616,-2.0624290890686194
CAMK2G,0.5578151040485582,1,0.24571801502680343,0.22868752268983572
CAMK2N2,0.929077433298844,1,0.4548887264942663,0.5052755443222042
CAMK4,0.6118608651365286,1,0.331619165237913,-1.2307738545230364
CAMKK1,0.04656551784273974,0,0.22684962573531123,1.0150609726438022
CAMKK2,0.9092571644204216,1,0.6238671069991202,0.7870419291184186
CAMKMT,0.1841880098103707,0,0.18793466009470344,-0.5593329074576887
CAMLG,0.7411251350494148,1,0.4608834351507993,0.22868752268983572
CAMP,0.2437396056598235,0,0.20014950326586742,0.8937633360864609
CAMSAP1,0.9825542904626402,1,0.6235232858268276,0.8146253251235881
CAMSAP3,0.12974982167374668,0,0.2829073687940819,1.2065891933393238
CAND1,0.5056965050812318,1,0.2203064476599304,-1.3909881420032717
CAND2,0.06492771551182358,0,0.3789613934138673,-0.39911861997745324
CANT1,0.9482932429142064,1,0.6305405084856607,0.18340573809821908
CANX,0.9901438690135923,1,0.7099021691149768,0.27232232708789444
CAP1,0.16257501320327702,0,0.3248861594611634,0.31442576576102077
CAP2,0.10212902233793357,0,0.24091499493729562,-0.7442867287854121
CAPG,0.3521181981007821,0,0.020004471804292028,0.27232232708789444
CAPN1,0.48118978938764706,1,0.0686171103030316,1.6732440513037399
CAPN10,0.9931829100562689,1,0.5951555681025543,0.22868752268983572
CAPN11,0.25795123581957863,0,0.08509278145565054,0.5738556314977947
CAPN2,0.8983989953629845,1,0.3812488294663065,-0.6482494964473641
CAPN3,0.41624736256384776,1,0.2143579743850547,0.6698928638358428
CAPN6,0.7116675498561994,1,0.3059241816349474,-0.7442867287854121
CAPN7,0.07711764015823865,0,0.36677146876745226,-0.2577996030477885
CAPN8,0.897820780153643,1,0.3806706142569651,-0.32637969022337887
CAPNS1,0.6195955797176488,1,0.1359072335135546,1.405510866043378
CAPNS2,0.6153643904045646,1,0.188159415365786,-0.4765535435250502
CAPRIN1,0.25257069073614197,0,0.12963308378389676,-0.39911861997745324
CAPZA1,0.4541132778160661,0,0.03334789484837432,-0.4765535435250502
CAPZA2,0.7321075300224182,1,0.3443953371658024,-0.7442867287854121
CAPZA3,0.14113799061268426,0,0.10764444164201037,-1.5759419633309955
CAPZB,0.07919210560362054,0,0.4082690670608199,0.31442576576102077
CARD10,0.7387446665078504,1,0.38984784512162135,0.9437632741532421
CARD11,0.018944601162069585,0,0.3455174277793197,-0.39911861997745324
CARD14,0.9627024980907125,1,0.6449497636621667,-0.017029909421994536
CARD6,0.22580098273633745,0,0.029014448532423413,-0.9630406692626738
CARD8,0.8239887197112793,1,0.3403003735071851,1.5468298829730431
CARD9,0.9861899857103535,1,0.627158981074541,1.561551845376609
CARF,0.838057100994253,1,0.4400297590405383,-0.32637969022337887
CARM1,0.18616910762696529,0,0.22648808284086333,1.319155270304799
CARMIL1,0.1487305352251652,0,0.19431348205006402,1.0823585103839506
CARS2,0.9666577401427828,1,0.7973426350247588,-0.9630406692626738
CARTPT,0.3925373044816673,1,0.11229560458305175,-0.8486851439675778
CASC3,0.47188611865158053,1,0.15413338422303483,1.388729824907905
CASK,0.2677812844881863,0,0.10640426620474609,-1.3909881420032717
CASP1,0.777000589364146,1,0.36442791027953053,-0.9630406692626738
CASP10,0.8308852979649746,1,0.4328579560112599,0.087368505760171
CASP14,0.25646809281329935,0,0.15618909765452926,0.968002985088854
CASP2,0.8985563018083167,1,0.5108441089517008,0.729896610831026
CASP3,0.9707353368333753,1,0.695041791793347,-0.19292840563422506
CASP4,0.7764576563104554,1,0.36388497722583996,-1.0894548375933713
CASP6,0.5786805339368919,1,0.3029869888968636,-0.4765535435250502
CASP7,0.8519216478118338,1,0.5398245587900791,-0.6482494964473641
CASP8,0.8312618573239496,1,0.43323451537023494,0.18340573809821908
CASP9,0.06353114763152386,0,0.42393002503291655,0.3944437363398736
CASQ2,0.46664116636243,0,0.020820006302010377,-0.4765535435250502
CASR,0.6158721287280435,1,0.14168342192346595,0.087368505760171
CASZ1,0.0432363376137787,0,0.44422483505066174,0.27232232708789444
CAT,0.2553730851035368,0,0.12683068941650194,-0.39911861997745324
CATSPER1,0.4873030461729714,1,0.07473036708835594,1.6325681260442277
CATSPER2,0.4285566365859931,1,0.2266672484072,0.5052755443222042
CATSPER4,0.10641199365356847,0,0.38104917901087193,0.8937633360864609
CAV1,0.7300748813002155,1,0.3423626884435996,-0.8486851439675778
CAV2,0.7291629344655233,1,0.3414507416089074,-0.9630406692626738
CAV3,0.04458833274594196,0,0.3993007761797489,-0.4765535435250502
CAVIN1,0.4995968419811957,1,0.18184410755264996,1.4544901108264776
CAVIN2,0.7923765658721497,1,0.394349223918435,-1.3909881420032717
CBFA2T2,0.5102355601350056,1,0.043757853961379455,0.46945721631562914
CBFA2T3,0.9849226249337432,1,0.5577176498949645,0.6067296024866359
CBL,0.8824079424433114,1,0.46983526335869596,0.7870419291184186
CBLIF,0.4414961645258663,1,0.02892348544125085,0.7588094528255186
CBLL1,0.6748379870452977,1,0.28712579418868184,-0.2577996030477885
CBLN1,0.5457796835546659,1,0.11857470851588738,-1.0894548375933713
CBR1,0.7779749259789576,1,0.48086228943570314,-0.4765535435250502
CBR3,0.7794141354349516,1,0.48230149889169716,-0.39911861997745324
CBR4,0.8885921625943644,1,0.6128986175543361,-1.0894548375933713
CBS,0.9242495023103624,1,0.6271368657671079,0.22868752268983572
CBX1,0.5685449979130542,1,0.2507922634845085,0.7588094528255186
CBX2,0.9576533455606556,1,0.6399006111321099,0.087368505760171
CBX3,0.16493166402937545,0,0.19953036491201387,-0.2577996030477885
CBX4,0.9583091354773268,1,0.6405564010487811,0.087368505760171
CBX5,0.40828201573089423,1,0.12289195830959285,0.8679596559318693
CBX6,0.7652893993879609,1,0.41639257800173185,0.8679596559318693
CBX7,0.7705444384813624,1,0.42164761709513343,0.729896610831026
CBX8,0.9578238235974758,1,0.6400710891689301,0.087368505760171
CC2D1A,0.23726663791934322,0,0.1753905525484854,0.9190237403057542
CC2D2A,0.0812830600765635,0,0.1708692904154548,-0.8486851439675778
CCAR1,0.5202831971937056,1,0.2081861081719509,0.13634775054327078
CCAR2,0.15352344922579403,0,0.14094782459585595,0.6387268289113581
CCDC106,0.9497622764795397,1,0.46607393027544547,1.5319250343740747
CCDC115,0.0,0,0.0,0.0
CCDC136,0.8071357241451752,1,0.41942353128855936,0.13634775054327078
CCDC181,0.6796252174633499,1,0.1624750515666719,-0.32637969022337887
CCDC40,0.9611702648469042,1,0.6434175304183585,-0.13138543471709122
CCDC59,0.6177351616874756,1,0.3323451042661742,-2.0624290890686194
CCDC6,0.4545524108293794,1,0.1424553218076247,-1.3909881420032717
CCDC62,0.9210596084575419,1,0.6356695510362405,0.7588094528255186
CCDC8,0.793438363382641,1,0.3097500171785468,1.1252139546489823
CCDC86,0.4489714407562373,1,0.036398761671621836,1.037915470938415
CCDC88A,0.22854115664188,0,0.14358151326319415,-0.6482494964473641
CCDC88C,0.8552521743456004,1,0.6773287291217084,-0.5593329074576887
CCDC91,0.212998949323803,0,0.03578348293089164,-0.9630406692626738
CCIN,0.2561396443940237,0,0.07881433034510718,0.5052755443222042
CCK,0.21362981961184901,0,0.23025928931384188,-0.017029909421994536
CCKAR,0.1385664111432171,0,0.11358593934880118,-1.3909881420032717
CCKBR,0.0465695781676197,0,0.33563419635241903,1.388729824907905
CCL1,0.4025951715624604,1,0.08484243713391468,-0.19292840563422506
CCL11,0.4016746431224206,1,0.08392190869387492,-0.19292840563422506
CCL13,0.40254300715522506,1,0.08479027272667931,-0.19292840563422506
CCL15,0.42275934750338107,1,0.10500661307483533,0.968002985088854
CCL16,0.4225113956845484,1,0.10475866125600267,0.991762670059828
CCL17,0.635764307827835,1,0.2085593327890565,0.9437632741532421
CCL18,0.4236150383748007,1,0.10586230394625495,0.9437632741532421
CCL19,0.2456594939613074,0,0.08929448077782347,0.8415888167581567
CCL2,0.4012953473486921,1,0.08354261292014639,-0.2577996030477885
CCL20,0.9402835405336345,1,0.5422561985799199,-0.19292840563422506
CCL21,0.24579519635069275,0,0.08915877838843814,0.8415888167581567
CCL22,0.6352291173879917,1,0.2080241423492132,0.968002985088854
CCL24,0.47409410496304094,1,0.08638191210642507,0.27232232708789444
CCL25,0.13736686457130506,0,0.2752903258965235,1.0823585103839506
CCL26,0.4738573963009856,1,0.08614520344436977,0.31442576576102077
CCL27,0.24546504361897417,0,0.0894889311201567,0.7588094528255186
CCL28,0.23986157939357908,0,0.014953851875181784,-0.6482494964473641
CCL3,0.4238742470153104,1,0.10612151258676467,0.9437632741532421
CCL4,0.424065865461768,1,0.10631313103322228,0.9437632741532421
CCL4L2,0.4266362449213445,1,0.10888351049279878,0.8146253251235881
CCL7,0.40147997030859334,1,0.0837272358800476,-0.19292840563422506
CCL8,0.40208575727558316,1,0.0843330228470374,-0.19292840563422506
CCM2,0.2832597066622333,0,0.08120232227915601,0.22868752268983572
CCN1,0.3452282492006309,0,0.14223292346380956,-0.39911861997745324
CCN2,0.7729942097968497,1,0.403067697130376,-0.07284578172006453
CCNA1,0.3213629522122095,1,0.1520478470941855,-0.5593329074576887
CCNA2,0.6421061462417926,1,0.3664126012017644,-0.5593329074576887
CCNB1,0.3784562728428768,1,0.09821457294426131,-0.32637969022337887
CCNB2,0.5794055785373518,1,0.37751619035855866,-0.4765535435250502
CCNB3,0.3222190896973644,0,0.051966460995567995,0.46945721631562914
CCNC,0.5844224226029143,1,0.2144959099364406,-0.9630406692626738
CCND1,0.5145127698873438,1,0.10194009080272837,-0.19292840563422506
CCND2,0.03285361032804205,0,0.21592882192665258,-0.19292840563422506
CCND3,0.24521735131600073,0,0.09782666595922848,0.7588094528255186
CCNDBP1,0.4240978753121776,1,0.22220848713338448,0.7002697998284919
CCNE1,0.512587862368612,1,0.02889951616451783,-1.2307738545230364
CCNE2,0.6552183124620612,1,0.3265856379650458,-0.5593329074576887
CCNF,0.027603694517321076,0,0.35533133492158403,1.7381152487173033
CCNG1,0.9002551249684521,1,0.6200134250698366,-2.0624290890686194
CCNH,0.4790173006964697,1,0.1987756007978542,-1.7946959038082573
CCNL1,0.7921901725981244,1,0.3180014657935467,-1.2307738545230364
CCNL2,0.005327589534872212,0,0.4821335831295682,1.060342757235419
CCNO,0.3014019270679544,1,0.02116022716933884,-0.32637969022337887
CCNT1,0.36679727993391503,1,0.08140722251261366,1.0150609726438022
CCNT2,0.5579634389106751,1,0.15993609695696048,-0.8486851439675778
CCNY,0.26339205104356006,0,0.01697885635186968,-1.5759419633309955
CCP110,0.21636860099656297,0,0.16656642844234215,-0.017029909421994536
CCR1,0.23354190482361015,0,0.21034720410208077,0.355101691020533
CCR10,0.5029043092566667,1,0.18515157482812103,1.3011124508612117
CCR3,0.23351036294221822,0,0.21037874598347267,0.355101691020533
CCR4,0.16662695231040242,0,0.27726215661528847,-0.32637969022337887
CCR5,0.23439297760359773,0,0.20949613132209316,0.3944437363398736
CCR6,0.9791011331573741,1,0.6091746204909004,-0.32637969022337887
CCR7,0.47680803461189397,1,0.15905530018334826,1.6865019197091493
CCR8,0.1988384851150448,0,0.2450506238106461,-0.19292840563422506
CCR9,0.23197301437013979,0,0.2119160945555511,0.43253661456813
CCRL2,0.23457727238272957,0,0.20931183654296132,0.43253661456813
CCS,0.49158410250361545,1,0.07901142341900001,1.561551845376609
CCT2,0.5228710434021124,1,0.2374809859808111,-0.2577996030477885
CCT3,0.6271126100825242,1,0.10996244418584618,1.0150609726438022
CCT4,0.25536877309301287,0,0.11675389681206128,-0.6482494964473641
CCT5,0.05670207698344518,0,0.19811335428531568,-1.0894548375933713
CCT6A,0.3526831879943594,0,0.01177884094702995,-0.5593329074576887
CCT6B,0.40989471546412654,1,0.0921419810355808,0.5052755443222042
CCT7,0.30209925130029014,0,0.07002341860478399,0.036304421386286166
CCT8,0.6323953542803282,1,0.3352827177370738,-1.0894548375933713
CCZ1,0.03740292828776625,0,0.32705910065362304,0.46945721631562914
CD101,0.4716608449292489,0,0.01580032773519148,-0.39911861997745324
CD109,0.435214591594088,1,0.06528807892761425,-0.6482494964473641
CD14,0.7739109404038111,1,0.4936692405051956,1.5904646873711012
CD151,0.006194278800587669,0,0.376009495719451,1.2452965785631422
CD160,0.5845722025302397,1,0.0674220366335617,0.5400555123482564
CD163,0.057077686498200116,0,0.19170474575649452,1.1039775616334782
CD177,0.7418222041803086,1,0.25813385797621446,1.0150609726438022
CD180,0.3674871539305197,1,0.08724545403190422,-2.8940843236142024
CD19,0.3203702465989808,0,0.06256478283992431,0.8679596559318693
CD1A,0.6348073913123771,1,0.11765722541569916,0.5052755443222042
CD1B,0.6351018519628884,1,0.11795168606621044,0.5738556314977947
CD1C,0.6349518322764781,1,0.11780166637980011,0.5052755443222042
CD1D,0.6345099978707777,1,0.11735983197409967,0.43253661456813
CD1E,0.6352056972407704,1,0.11805553134409241,0.5738556314977947
CD2,0.47062840216554563,0,0.016832770498894766,-0.39911861997745324
CD200,0.565928592028691,1,0.09173988522411325,-0.13138543471709122
CD200R1,0.5689608040866886,1,0.09477209728211092,0.087368505760171
CD207,0.2921888454046302,0,0.07993382450044392,0.22868752268983572
CD209,0.13206153909327342,0,0.28059565137455517,1.166591326805181
CD22,0.6058655532769776,1,0.12217720707288336,1.4383848370322196
CD226,0.865344491906272,1,0.6219957509260572,-2.0624290890686194
CD24,0.0,0,0.0,0.0
CD244,0.6451992831745041,1,0.12804911727782617,1.319155270304799
CD247,0.6717779471450144,1,0.1546277812483364,-0.2577996030477885
CD248,0.4894818558239071,1,0.07690917673929161,1.4703820634569413
CD27,0.04899068108075721,0,0.19979175117393744,0.991762670059828
CD274,0.03866866247304762,0,0.29628531226608323,-0.017029909421994536
CD28,0.841235143727118,1,0.4432078017734034,-0.9630406692626738
CD2AP,0.27770928845208004,0,0.06533472882314917,-0.6482494964473641
CD2BP2,0.33605712474251354,0,0.04687790469639157,1.6462805596691719
CD300A,0.8925617348609604,1,0.5748090004324147,0.7588094528255186
CD300E,0.8943008707040723,1,0.5765481362755266,0.8415888167581567
CD300LB,0.8931730886588014,1,0.5754203542302557,0.7870419291184186
CD300LF,0.8953703488173749,1,0.5776176143888291,0.9437632741532421
CD33,0.8749296770417986,1,0.3912413308377044,1.4220604371515855
CD34,0.8347803955922741,1,0.31763022969559623,-0.39911861997745324
CD36,0.5036722000108799,1,0.11596000715426395,-2.0624290890686194
CD38,0.08274665276124925,0,0.16940569773076905,-0.7442867287854121
CD3D,0.875582449664874,1,0.4630097705802585,0.968002985088854
CD3E,0.8753738041799405,1,0.462801125095325,0.9190237403057542
CD3G,0.8756649012407668,1,0.4630922221561513,1.0150609726438022
CD4,0.051646624054145815,0,0.19713580820054882,1.0823585103839506
CD40,0.7100726737359724,1,0.24359496756234617,1.0150609726438022
CD40LG,0.8741929764406079,1,0.46844960821935594,-0.017029909421994536
CD44,0.2607814055434184,0,0.12142236897662036,-0.7442867287854121
CD46,0.8342892754517952,1,0.3171391095551172,-0.2577996030477885
CD47,0.5443137098156002,1,0.07012500301102254,-0.7442867287854121
CD48,0.6445924903031636,1,0.12744232440648562,1.3369307788677876
CD5,0.45096077066383966,1,0.03838809157922422,0.9437632741532421
CD53,0.4470527598003457,0,0.04040841286409473,0.43253661456813
CD55,0.8326057651025872,1,0.3154555992059093,0.13634775054327078
CD58,0.4697497162905765,0,0.017711456373863958,-0.39911861997745324
CD59,0.24992401477866447,0,0.13227975974137426,-0.2577996030477885
CD6,0.4500782614077679,1,0.03750558232315246,1.037915470938415
CD63,0.41927348880641546,1,0.13388343138511413,1.3544467816694936
CD68,0.09217371320303254,0,0.18124143037501841,1.835123606063939
CD69,0.07403174605783504,0,0.1747506861968596,0.5052755443222042
CD7,0.9886477539746494,1,0.6708950195461038,1.1252139546489823
CD70,0.11151306289167869,0,0.30114412757614994,1.1039775616334782
CD72,0.2523017304210957,0,0.08265224431803515,1.0150609726438022
CD74,0.8279393678565313,1,0.5476976679579157,0.3944437363398736
CD79A,0.716795585677501,1,0.2331072394734068,1.0823585103839506
CD79B,0.7636909061507446,1,0.4459381717221989,0.5400555123482564
CD80,0.6022825697068761,1,0.1280938629022985,-0.07284578172006453
CD81,0.01783776125294575,0,0.36436601326709295,0.6698928638358428
CD83,0.08257133780042876,0,0.2604726794748004,-1.2307738545230364
CD86,0.6151176788407252,1,0.14092897203614763,0.087368505760171
CD8A,0.3578283320656423,0,0.014294337839431848,-0.4765535435250502
CD8B,0.3580015788116362,0,0.014121091093437975,-0.39911861997745324
CD9,0.047277320952385474,0,0.20150511130230916,0.9437632741532421
CD93,0.36582591464536907,0,0.04035875467588367,-0.2577996030477885
CD96,0.5615434802007025,1,0.08735477339612488,-0.7442867287854121
CD99,0.016965167125049332,0,0.35722038356788305,-0.6482494964473641
CDA,0.08397336350066706,0,0.40348780916377336,0.27232232708789444
CDC14A,0.40476733255561276,0,0.08269384010882765,-0.19292840563422506
CDC14B,0.7033136246084127,1,0.3442826199726002,-0.4765535435250502
CDC16,0.9986922492007849,1,0.829377144082761,-0.6482494964473641
CDC20,0.17583401928615455,0,0.3116271533782859,0.7588094528255186
CDC23,0.7602243309934165,1,0.47998263109480094,-0.017029909421994536
CDC25A,0.24347883974557832,0,0.20041026918011257,0.8415888167581567
CDC25B,0.05993442021581099,0,0.3462502491054417,0.5400555123482564
CDC25C,0.7608395886560371,1,0.48059788875742154,-0.017029909421994536
CDC26,0.8216498790401885,1,0.4626188744043759,0.13634775054327078
CDC27,0.5570640004502728,1,0.23931126602172714,0.43253661456813
CDC34,0.009080259337455541,0,0.4035769311303731,1.1252139546489823
CDC37,0.17785378618806957,0,0.23480340427975904,1.2452965785631422
CDC37L1,0.033240315505116504,0,0.3017136592340144,-0.4765535435250502
CDC40,0.6459887661441293,1,0.27606225347765545,-0.2577996030477885
CDC42,0.08988337284824659,0,0.39757779981619384,0.036304421386286166
CDC42BPA,0.9121015570107647,1,0.3949513911140867,-0.13138543471709122
CDC42BPB,0.9637796445145457,1,0.7858561992906536,0.355101691020533
CDC42EP2,0.48209687153174147,1,0.06952419244712603,1.5468298829730431
CDC42EP3,0.15591042662762128,0,0.21621224327745286,-0.39911861997745324
CDC42EP5,0.9298371747743404,1,0.4461488285702462,1.4860662721889364
CDC45,0.3798406071693502,1,0.030943785783121135,0.729896610831026
CDC5L,0.25939698226574054,0,0.08364703500948867,0.31442576576102077
CDC6,0.47358084300785724,1,0.1558281085793115,1.5168326984893743
CDC7,0.36902417386554875,0,0.11843699879889166,-0.6482494964473641
CDC73,0.7749601654954352,1,0.2578099995987573,-1.0894548375933713
CDCA2,0.17313729599477665,0,0.12133397782687333,-0.9630406692626738
CDCA5,0.48029314377685295,1,0.06772046469223753,1.6996148904774526
CDCA7,0.716394266773048,1,0.3183669248193333,-1.2307738545230364
CDCA8,0.15312608589248008,0,0.33433508677196033,-0.13138543471709122
CDCP1,0.22803405149608558,0,0.2158550574296053,0.27232232708789444
CDH1,0.7616679445739838,1,0.3344629695352053,0.8937633360864609
CDH10,0.13578814468165926,0,0.11902728658710161,-3.7257395581597854
CDH11,0.7201484519580281,1,0.2929434769192496,-3.7257395581597854
CDH12,0.12327383273251798,0,0.1315415985362429,-2.8940843236142024
CDH13,0.9213395503388737,1,0.4941345753000952,-0.7442867287854121
CDH15,0.9877734710867949,1,0.5605684960480164,0.7588094528255186
CDH17,0.6503173983562709,1,0.3216847238592555,-0.39911861997745324
CDH18,0.11067995867236406,0,0.14413547259639678,-3.7257395581597854
CDH2,0.3283335050436204,1,0.08498476406340551,-3.7257395581597854
CDH23,0.5413090895429199,1,0.22921200052116525,-0.32637969022337887
CDH24,0.21911140932695194,1,0.041187964103059964,0.7870419291184186
CDH3,0.7605104238401271,1,0.3333054488013486,0.8937633360864609
CDH4,0.9547163593414223,1,0.48823865316779613,-0.5593329074576887
CDH5,0.7350981635686614,1,0.30789318852988284,0.6698928638358428
CDH6,0.1727964959948652,0,0.08201893527389563,-1.7946959038082573
CDH7,0.8131374007956838,1,0.5697886598154689,-2.8940843236142024
CDH8,0.684812258852614,1,0.25760728381383546,-3.7257395581597854
CDH9,0.14924656714972523,0,0.10556886411903561,-3.7257395581597854
CDHR1,0.6342789351279786,1,0.32218184610622397,-1.3909881420032717
CDHR2,0.9728112404669457,1,0.6925695405683302,0.6387268289113581
CDHR5,0.004601566786598656,0,0.37760220773344005,1.1039775616334782
CDIPT,0.3306102391757963,0,0.052324790263108795,1.405510866043378
CDK1,0.46148337149292057,1,0.14938628247116587,-1.5759419633309955
CDK11A,0.0065992593855964754,0,0.4808619132788439,1.2065891933393238
